starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 19 20:47:09 2014	1392835629	4	153	157	153
Wed Feb 19 20:47:11 2014	1392835631	0	157	157	131
Wed Feb 19 20:47:11 2014	1392835631	0	157	157	135
Wed Feb 19 20:47:11 2014	1392835631	0	157	157	138
Wed Feb 19 20:47:10 2014	1392835630	0	157	157	134
Wed Feb 19 20:47:09 2014	1392835629	0	157	157	153
Wed Feb 19 20:47:11 2014	1392835631	0	158	158	147
Wed Feb 19 20:47:11 2014	1392835631	0	158	158	157
Wed Feb 19 20:47:10 2014	1392835630	0	158	158	157
Wed Feb 19 20:47:10 2014	1392835630	0	158	158	154
Wed Feb 19 20:47:10 2014	1392835630	0	158	158	151
Wed Feb 19 20:47:11 2014	1392835631	0	158	158	158
Wed Feb 19 20:47:09 2014	1392835629	0	158	159	154
Wed Feb 19 20:47:11 2014	1392835631	0	159	159	158
Wed Feb 19 20:47:09 2014	1392835629	4	155	159	154
Wed Feb 19 20:47:09 2014	1392835629	0	159	159	158
Wed Feb 19 20:47:09 2014	1392835629	0	159	159	147
Wed Feb 19 20:47:10 2014	1392835630	0	159	159	123
Wed Feb 19 20:47:10 2014	1392835630	0	159	159	141
Wed Feb 19 20:47:10 2014	1392835630	0	159	159	151
Wed Feb 19 20:47:11 2014	1392835631	0	159	159	152
Wed Feb 19 20:47:09 2014	1392835629	0	159	160	159
Wed Feb 19 20:47:10 2014	1392835630	0	160	160	141
Wed Feb 19 20:47:10 2014	1392835630	0	160	160	116
Wed Feb 19 20:47:09 2014	1392835629	4	157	161	156
Wed Feb 19 20:47:09 2014	1392835629	0	161	161	147
Wed Feb 19 20:47:11 2014	1392835631	0	161	161	153
Wed Feb 19 20:47:09 2014	1392835629	4	157	161	125
Wed Feb 19 20:47:10 2014	1392835630	0	161	161	156
Wed Feb 19 20:47:09 2014	1392835629	0	161	161	151
Wed Feb 19 20:47:11 2014	1392835631	0	161	161	155
Wed Feb 19 20:47:10 2014	1392835630	0	161	161	140
